stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
9215886,,"Steffenshagen, II",,53.1999250,12.1161070,,,0,
9215887,,"Steffenshagen, Neubau",,53.1952880,12.1258650,,,0,
9215888,,"Steffenshagen, Objekt",,53.1958630,12.1492530,,,0,
9215889,,"Steinberg (PR), Ausbau",,53.1543060,11.9031650,,,0,
9215890,,"Steinberg (PR), Dorf",,53.1509620,11.8911700,,,0,
9215891,,"Stepenitz, Dorf",,53.3188130,12.1399750,,,0,
9215892,,"Stepenitz, Stift",,53.3171820,12.1437660,,,0,
9215893,,Storbeckshof,,52.9397000,12.0669310,,,0,
9215894,,"Streckenthin, Abzweig",,53.1735700,12.2327440,,,0,
9215895,,"Streckenthin, I",,53.1744510,12.2327190,,,0,
9215896,,"Streckenthin, II",,53.1773940,12.2301030,,,0,
9215897,,"Streesow, Dorf",,53.2232720,11.7097790,,,0,
9215898,,"Streesow, Ziegelei",,53.2125830,11.6864100,,,0,
9215899,,Strehlen,,53.1724790,11.8036770,,,0,
9215900,,Strigleben,,53.1517040,11.9361450,,,0,
9215901,,Struck,,53.2614260,12.2113280,,,0,
9215903,,"Sükow, Dorf",,53.0796550,11.8029040,,,0,
9215904,,"Sükow, Platenhof",,53.0935770,11.7739270,,,0,
9215905,,"Steffenshagen, Neubau I",,53.1967170,12.1335600,,,0,
9215920,,"Tacken, Ausbau",,53.1745230,11.9690730,,,0,
9215921,,"Tacken, Dorf",,53.1852370,12.0007330,,,0,
9215922,,Tangendorf,,53.1703760,11.9566640,,,0,
9215924,,"Telschow, Kirche",,53.2844590,12.0865750,,,0,
9215925,,"Telschow, Kreuzung",,53.2813750,12.0889230,,,0,
9215926,,Tiefenthal,,53.1890220,11.7830760,,,0,
9215928,,"Triglitz, Abzweig Mertensdorf",,53.2114010,12.1053010,,,0,
9215929,,"Triglitz, Ausbau",,53.2125610,12.0817290,,,0,
9215930,,"Triglitz, Dorf",,53.2108110,12.1020970,,,0,
9215931,,"Tüchen, I",,53.0630750,12.0941370,,,0,
9215932,,"Tüchen, II",,53.0624680,12.0896910,,,0,
9215950,,Uenze,,53.0347410,11.9277000,,,0,
9215951,,"Unbesandten, I",,53.0769540,11.3200990,,,0,
9215952,,"Unbesandten, II",,53.0753210,11.3236910,,,0,
9215981,,"Vahrnow, Abzweig",,53.1970480,11.9123470,,,0,
9215982,,"Vahrnow, Kreuzung",,53.1946760,11.9124110,,,0,
9215983,,Vehlin,,52.9564640,12.1424570,,,0,
9215984,,"Vehlow, Ausbau",,52.9951960,12.3398920,,,0,
9215985,,"Vehlow, Bahnhofstr.",,53.0109280,12.3280220,,,0,
9215986,,"Vehlow, Kindergarten",,53.0158950,12.3190450,,,0,
9215987,,"Vehlow, Minnashöh",,53.0091030,12.3442470,,,0,
9215988,,"Vehlow, Nord",,53.0186290,12.3178880,,,0,
9215989,,"Vehlow, Schule",,53.0142760,12.3194800,,,0,
9215990,,"Vehlow, Süd",,53.0130350,12.3262950,,,0,
9215991,,Vettin,,53.0335500,12.1723910,,,0,
9215992,,"Viesecke, B 5",,53.0113980,12.0214670,,,0,
9215993,,"Viesecke, Ladestr.",,53.0114340,12.0215860,,,0,
9216008,,"Wittenberge, Gehrenweg I",,52.9992600,11.7417390,,,0,
9216010,,Warnsdorf,,53.2579260,12.2790250,,,0,
9216012,,"Waterloo, Dorf",,53.1556050,11.7939320,,,0,
9216013,,"Weisen, Bahnhof",,53.0256880,11.7880070,,,0,
9216014,,"Weisen, Bahnsiedlung",,53.0297200,11.7863630,,,0,
9216015,,"Weisen, I",,53.0210610,11.7734400,,,0,
9216016,,"Weisen, Kreuzung",,53.0242370,11.7856890,,,0,
9216017,,"Weisen, Post",,53.0198720,11.7866790,,,0,
9216018,,"Weisen, Siedlung",,53.0290190,11.7966950,,,0,
9216019,,Weitgendorf,,53.2696200,12.0922100,,,0,
9216020,,Wentdorf,,53.0253720,11.6755160,,,0,
9216021,,Wilmersdorf (PR),,53.1612530,12.3071320,,,0,
9216022,,"Wittenberge, Akazienweg",,53.0145560,11.7429000,,,0,
9216023,,"Wittenberge, Auguststr.",,52.9985230,11.7544780,,,0,
9216024,,"Wittenberge, B 195",,53.0063730,11.7166100,,,0,
9216026,,"Wittenberge, Bahnhof",,53.0020800,11.7629040,,,0,
9216028,,"Wittenberge, Düsterweg",,53.0067790,11.7367190,,,0,
9216029,,"Wittenberge, Einkaufszentrum",,53.0016130,11.7213780,,,0,
9216031,,"Wittenberge, Fröbelstr.",,53.0104580,11.7428790,,,0,
9216032,,"Wittenberge, Gehrenweg II",,53.0042440,11.7364210,,,0,
9216033,,"Wittenberge, Goethestr.",,53.0025090,11.7573310,,,0,
9216034,,"Wittenberge, Kastanienplatz",,53.0151880,11.7530730,,,0,
9216035,,"Wittenberge, Kaufland",,52.9936830,11.7234540,,,0,
9216036,,"Wittenberge, Külzstr. I",,52.9967490,11.7402800,,,0,
9216037,,"Wittenberge, Külzstr. II",,52.9999130,11.7446850,,,0,
9216038,,"Wittenberge, Kyritzer Str.",,53.0091260,11.7502920,,,0,
9216039,,"Wittenberge, Lenzener Str.",,52.9992220,11.7326980,,,0,
9216040,,"Wittenberge, Lindenweg",,53.0156250,11.7468570,,,0,
9216041,,"Wittenberge, Lüneburger Str.",,53.0170920,11.7567720,,,0,
9216042,,"Wittenberge, Ölmühle",,52.9910960,11.7566200,,,0,
9216043,,"Wittenberge, Nord",,53.0193700,11.7543450,,,0,
9216044,,"Wittenberge, Perleberger Str.",,53.0102940,11.7589260,,,0,
9216045,,"Wittenberge, Schillerstr.",,52.9986000,11.7617320,,,0,
9216046,,"Wittenberge, Schwimmhalle",,53.0064100,11.7575770,,,0,
9216047,,"Wittenberge, Süd",,52.9926820,11.7823450,,,0,
9216048,,"Wittenberge, Thälmannstr.",,52.9998270,11.7506730,,,0,
9216049,,"Wittenberge, Wilsnacker Str.",,52.9913280,11.7650030,,,0,
9216050,,"Wittenberge, ZOB",,52.9952370,11.7519200,,,0,
9216051,,Wittmoor,,53.1934560,11.8069770,,,0,
9216052,,"Wolfshagen (PR), Brücke",,53.1503460,12.0102380,,,0,
9216053,,"Wolfshagen (PR), Lindenstr.",,53.1506320,12.0189380,,,0,
9216054,,"Wolfshagen (PR), Schloss",,53.1468770,12.0086230,,,0,
9216055,,Wootz,,53.0665270,11.3602140,,,0,
9216056,,Wüsten Buchholz,,53.1284360,11.8502780,,,0,
9216057,,"Wüsten-Vahrnow, Bahnhof",,53.1865510,11.9221360,,,0,
9216058,,"Wüsten-Vahrnow, Dorf",,53.1899610,11.9292070,,,0,
9216059,,Wustrow,,53.0700950,11.5558870,,,0,
9216060,,"Wutike, Bahnhof",,53.0042250,12.3528330,,,0,
9216061,,"Wutike, Dorf",,53.0168020,12.3744820,,,0,
9216062,,Zapel,,53.1749430,11.5737400,,,0,
9216063,,Zarenthin,,53.0010260,12.2183320,,,0,
9216064,,Zernikow (PR),,52.9649980,12.0782660,,,0,
9216065,,"Zichtow, Abzweig",,52.9178990,12.1860530,,,0,
9216066,,"Zichtow, Abzweig I",,52.9295740,12.2060900,,,0,
9216067,,"Zichtow, Dorf",,52.9215370,12.1924770,,,0,
9216069,,"Wittenberge, Schwanenteich",,53.0018960,11.7391910,,,0,
9216070,,"Wittenberge, Bahnstr.",,52.9965780,11.7572450,,,0,
9216071,,"Wittenberge, Gesundheitszentrum",,53.0012110,11.7554760,,,0,
9216072,,"Wittenberge, Düsterweg II",,53.0068890,11.7419920,,,0,
9216073,,"Wittenberge, Margarethenstr.",,53.0069230,11.7454480,,,0,
9216074,,"Wittenberge, Horning",,53.0048740,11.7538470,,,0,
9216075,,"Wittenberge, Allendestr.",,53.0073320,11.7559630,,,0,
9216076,,"Wittenberge, Zellwolleweg",,53.0115170,11.7549110,,,0,
9216077,,"Wittenberge, Rathaus",,52.9982710,11.7503690,,,0,
9216078,,"Wittenberge, Kulturhaus",,52.9956670,11.7552690,,,0,
9216079,,"Wittenberge, Elbstr.",,52.9906440,11.7508890,,,0,
9216080,,"Wittenberge, Steintor",,52.9930420,11.7506370,,,0,
9219008,,"Stendal, Bahnhofstr.",,52.5981210,11.8632420,,,0,
9219009,,"Stendal, Berufsschulzentrum",,52.6108760,11.8308430,,,0,
9219011,,"Stendal, Heerener Str.",,52.5928430,11.8689100,,,0,
9219012,,"Stendal, Kreuzung Altmark-Park",,52.5852980,11.8724440,,,0,
9219014,,"Stendal, Stadtseeallee",,52.6044710,11.8529490,,,0,
9219016,,"Stendal, Zum Stadtsee",,52.6022150,11.8456070,,,0,
9219017,,Heeren,,52.5416860,11.8900210,,,0,
9219018,,"Tangermünde, Sekundarschule",,52.5398520,11.9604770,,,0,
9219019,,"Tangermünde, Stendaler Str.",,52.5418130,11.9654860,,,0,
9219020,,"Tangermünde, Gymnasium",,52.5443850,11.9728690,,,0,
9219021,,"Tangermünde, Lidl-Markt",,52.5482140,11.9794120,,,0,
9219022,,"Tangermünde, Arneburger Str.",,52.5525370,11.9798970,,,0,
9219023,,"Fischbeck, Kabelitzer Str.",,52.5415560,12.0170740,,,0,
9219024,,"Schönhausen, Grundschule",,52.5773250,12.0407200,,,0,
9219025,,"Schönhausen, Wartehalle",,52.5812720,12.0363720,,,0,
9219026,,"Schönhausen, Wendestelle",,52.5836430,12.0406220,,,0,
9219027,,"Schönhausen, Schönhauser Damm",,52.6044030,12.1091740,,,0,
9219028,,"Schönhausen, Hohengöhrener Damm",,52.6172630,12.0985170,,,0,
9219029,,"Schönhausen, Hohengöhren",,52.6162920,12.0372720,,,0,
9219030,,Lübars,,52.6426290,12.0427910,,,0,
9219031,,Neuermark,,52.6522440,12.0423270,,,0,
9219032,,"Klietz, Ärztehaus",,52.6673680,12.0637160,,,0,
9219033,,"Klietz, Seesiedlung",,52.6606170,12.0678890,,,0,
9219034,,"Klietz, Ort",,52.6669240,12.0702050,,,0,
9219035,,Scharlibbe,,52.6966860,12.0707410,,,0,
9219036,,Schönfeld (b. Havelberg),,52.7265050,12.0666600,,,0,
9219037,,Wulkau,,52.7599400,12.0722070,,,0,
9219038,,"Sandau, Bahnhof",,52.7825330,12.0502060,,,0,
9219039,,"Sandau, Stadtmitte",,52.7888970,12.0458860,,,0,
9219040,,"Sandau, Volksgarten",,52.7938200,12.0504420,,,0,
9219041,,"Havelberg, Genthiner Str.",,52.8193300,12.0708820,,,0,
9219042,,"Havelberg, Uferstr.",,52.8252870,12.0718410,,,0,
9219043,,"Havelberg, Busbahnhof",,52.8287040,12.0830040,,,0,
9219044,,"Havelberg, Pestalozzistr.",,52.8258420,12.0882650,,,0,
9219045,,"Havelberg, Pritzwalker Str.",,52.8314310,12.0763620,,,0,
9219046,,"Havelberg, Kaserne",,52.8363700,12.0677790,,,0,
9219047,,"Havelberg, Edeka",,52.8372770,12.0815660,,,0,
9219048,,"Toppel, Ziegelei",,52.8441550,12.0620480,,,0,
9219049,,"Toppel, Ort",,52.8477320,12.0601980,,,0,
9219050,,Dahlen (b. Havelberg),,52.8619240,12.0546500,,,0,
9219051,,"Nitzow, Gemeindehaus",,52.8732200,12.0528070,,,0,
9219052,,"Nitzow, Gaststätte",,52.8785130,12.0533640,,,0,
9219053,,"Tangermünde, West",,52.5477330,11.9603960,,,0,
9219054,,"Tangermünde, Bahnhof",,52.5459120,11.9701860,,,0,
9219055,,"Stendal, Max-Planck-Str.",,52.5944200,11.8295040,,,0,
9219056,,"Havelberg, Rathenower Str.",,52.8210970,12.0761210,,,0,
9219057,,Jederitz,,52.8030290,12.1336050,,,0,
9219058,,Kuhlhausen,,52.7839470,12.1946830,,,0,
9219059,,Damerow,,52.8125950,12.2250220,,,0,
9219060,,"Havelberg, Mühlenweg",,52.8330780,12.0861580,,,0,
9219061,,Müggenbusch,,52.8403300,12.1168320,,,0,
9219062,,Vehlgast,,52.8000030,12.2017830,,,0,
9219063,,Waldfrieden (b. Kümmernitz),,52.8396690,12.2256820,,,0,
9219064,,Wöplitz,,52.8317500,12.1241680,,,0,
9219065,,Ferchels,,52.6603990,12.1745650,,,0,
9219066,,Kamern,,52.7489360,12.1124550,,,0,
9219067,,Mahlitz,,52.6832910,12.1451560,,,0,
9219068,,Nierow,,52.6872090,12.1841810,,,0,
9219069,,Neuwartensleben,,52.6836680,12.1595310,,,0,
9219070,,Molkenberg,,52.6963800,12.2133880,,,0,
9219071,,Neumolkenberg,,52.6808630,12.2118930,,,0,
9219072,,Neukamern,,52.7691970,12.1240190,,,0,
9219073,,Rehberg,,52.7246980,12.1671550,,,0,
9219074,,"Warnau, Alte Schule",,52.7428110,12.1929450,,,0,
9219075,,"Warnau, Ortsmitte",,52.7408690,12.1879460,,,0,
9219076,,Garz (b. Stendal),,52.7532610,12.1987670,,,0,
9220000,,"Stahnsdorf, Am Weiher",,52.3844610,13.2136320,,,0,
9220001,,"Teltow, Bahnhof",,52.3884540,13.2996000,,,0,
9220002,,"Saarmund, Bahnhof",,52.3236520,13.1397440,,,0,
9220003,,"Michendorf, Bahnhof",,52.3161410,13.0310160,,,0,
9220004,,"Seddin (PM), Bahnhof",,52.2917850,12.9847650,,,0,
9220005,,"Beelitz-Heilstätten, Bahnhof",,52.2619720,12.9261460,,,0,
9220006,,"Wilhelmshorst, Bahnhof",,52.3315450,13.0673890,,,0,
9220008,,"Potsdam, Rehbrücke Bhf",,52.3588110,13.0980060,,,0,
9220009,,"Werder (Havel), Bahnhof",,52.3926820,12.9261350,,,0,
9220010,,"Potsdam, Golm Bhf",,52.4105560,12.9721850,,,0,
9220012,,"Potsdam, Marquardt Bhf",,52.4588290,12.9716740,,,0,
9220013,,"Stahnsdorf, Fasanenstr.",,52.3804070,13.1951780,,,0,
9220015,,"Stahnsdorf, Annastr.",,52.3819330,13.2112420,,,0,
9220017,,"Stahnsdorf, Bahnhofstr.",,52.3849630,13.1943460,,,0,
9220018,,"Stahnsdorf, John-Graudenz-Str.",,52.3876270,13.2010870,,,0,
9220019,,"Stahnsdorf, Waldschänke",,52.3935420,13.2106500,,,0,
9220020,,"Stahnsdorf, Stahnsdorfer Hof",,52.3922700,13.2224550,,,0,
9220021,,"Stahnsdorf, Puschkinstr.",,52.3920500,13.2306760,,,0,
9220022,,"Stahnsdorf, Schwarzer Weg",,52.3932120,13.2347040,,,0,
9220024,,"Stahnsdorf, Grüner Weg",,52.3907790,13.2258810,,,0,
9220025,,"Stahnsdorf, Bergstr.",,52.3809530,13.2042690,,,0,
9220026,,"Stahnsdorf, Hildegardstr.",,52.3788720,13.2082950,,,0,
9220028,,"Stahnsdorf, Green Park",,52.3837130,13.2423410,,,0,
9220029,,"Stahnsdorf, Tellstr.",,52.3892500,13.2294230,,,0,
9220030,,"Stahnsdorf, Am Upstall",,52.3876160,13.2162600,,,0,
9220031,,"Stahnsdorf, Amselsteg",,52.3814440,13.1992890,,,0,
9220032,,"Stahnsdorf, Briefzentrum",,52.3869470,13.2348230,,,0,
9220033,,"Stahnsdorf, Enzianweg",,52.3855550,13.2381180,,,0,
9220035,,"Stahnsdorf, Heinrich-Zille-Schule",,52.3835310,13.2052940,,,0,
9220036,,"Stahnsdorf, Luisenstr.",,52.3747020,13.2196060,,,0,
9220037,,"Stahnsdorf, Florastr.",,52.3770810,13.2155150,,,0,
9220039,,"Teltow, Anne-Frank-Schule",,52.3914110,13.2773140,,,0,
9220040,,"Pritzerbe, Schule",,52.4948140,12.4545540,,,0,
9220041,,"Pritzerbe, Marzahner Chaussee",,52.5059040,12.4751100,,,0,
9220042,,"Kleinmachnow, Dreilinden",,52.4052640,13.1756890,,,0,
9220043,,"Kleinmachnow, Am Hochwald",,52.3976970,13.2077220,,,0,
9220045,,"Kleinmachnow, Lindenbahn",,52.4016890,13.1782240,,,0,
9220046,,"Kleinmachnow, Schleusenweg",,52.4003390,13.2068690,,,0,
9220047,,"Kleinmachnow, Albert-Einstein-Ring",,52.4060010,13.1882430,,,0,
9220048,,"Kleinmachnow, Seeberg",,52.4036120,13.2093830,,,0,
9220049,,"Güterfelde, Alte Feldmark",,52.3790650,13.1811460,,,0,
9220050,,"Güterfelde, Kienwerder",,52.3803680,13.1740430,,,0,
9220051,,"Güterfelde, Friedenstr.",,52.3781590,13.1674200,,,0,
9220052,,"Güterfelde, Sägewerk",,52.3724440,13.2014680,,,0,
9220053,,"Güterfelde, Kirchplatz",,52.3653370,13.1950500,,,0,
9220055,,"Güterfelde, Berliner Str.",,52.3682760,13.1968030,,,0,
9220057,,"Güterfelde, Priesterweg",,52.3710890,13.1753530,,,0,
9220058,,"Schenkenhorst, Dorfstr.",,52.3409530,13.1986910,,,0,
9220060,,"Güterfelde, Am Wiesengrund",,52.3783390,13.1908190,,,0,
9220061,,"Güterfelde, Stolper Weg",,52.3783820,13.1766490,,,0,
9220062,,"Sputendorf, Abzweig",,52.3395350,13.2505650,,,0,
9220063,,"Sputendorf, Dorfaue",,52.3388050,13.2250140,,,0,
9220064,,"Sputendorf, Ernst-Thälmann-Platz",,52.3394680,13.2164780,,,0,
9220065,,"Schenkenhorst, Rotdornweg",,52.3406320,13.2063710,,,0,
9220066,,"Schenkenhorst, Teltower Weg",,52.3411690,13.2013820,,,0,
9220067,,"Schenkenhorst, Gemeindehaus",,52.3399020,13.1933070,,,0,
9220068,,"Teltow, Zehlendorfer Str.",,52.4017450,13.2682380,,,0,
9220069,,"Sputendorf, Lärchenring",,52.3391400,13.2333720,,,0,
9220070,,"Teltow, Warthestr.",,52.3978090,13.2453810,,,0,
9220071,,"Teltow, Havelstr.",,52.3995170,13.2495870,,,0,
9220072,,"Teltow, Jahnstr.",,52.4017570,13.2595390,,,0,
9220073,,"Teltow, Ruhlsdorfer Platz",,52.4006800,13.2661650,,,0,
9220074,,"Teltow, Gustl-Sandtner-Str.",,52.3955790,13.2808570,,,0,
9220075,,"Teltow, Mozartstr.",,52.3917120,13.2918210,,,0,
9220076,,"Teltow, Sigridshorst",,52.3960780,13.3049950,,,0,
9220077,,"Teltow, Bürgertreff",,52.3993030,13.2714000,,,0,
9220078,,"Teltow, Neißestr.",,52.3997230,13.2445980,,,0,
9220079,,"Teltow, Rammrath-Brücke",,52.4003060,13.2404120,,,0,
9220080,,"Teltow, Einkaufszentrum Oderstr.",,52.4022600,13.2494150,,,0,
9220081,,"Teltow, Bremer Str.",,52.3879470,13.2465280,,,0,
9220082,,"Teltow, Iserstr. Süd",,52.3824800,13.2476370,,,0,
9220083,,"Teltow, Lilienstr.",,52.3856450,13.2635750,,,0,
9220084,,"Teltow, Fliederstr.",,52.3811520,13.2618170,,,0,
9220085,,"Teltow, Ev. Diakonissenhaus",,52.4037950,13.2782000,,,0,
9220086,,"Teltow, Hannemannstr.",,52.4090830,13.2910950,,,0,
9220087,,"Teltow, Fritz-Reuter-Str.",,52.4068740,13.2851960,,,0,
9220088,,"Teltow, Maxim-Gorki-Str.",,52.4103950,13.2943810,,,0,
9220089,,"Kleinmachnow, Im Tal",,52.3958570,13.2318390,,,0,
9220092,,"Stahnsdorf, Gymnasium",,52.3890170,13.1924730,,,0,
9220093,,"Teltow, Schönower Str.",,52.4019660,13.2719320,,,0,
9220094,,"Teltow, Iserstr./Gesundheitszentrum",,52.3963240,13.2439140,,,0,
9220096,,"Teltow, Feuerwehr",,52.3957580,13.2404460,,,0,
9220097,,"Teltow, Tulpenweg",,52.3930850,13.3034530,,,0,
9220098,,"Teltow, Nuthestr.",,52.4039120,13.2538700,,,0,
9220099,,"Kleinmachnow, Am Weinberg",,52.3977000,13.2274980,,,0,
9220102,,"Kleinmachnow, An der Stammbahn",,52.4203970,13.2253360,,,0,
9220103,,"Kleinmachnow, Heidefeld/Hohe Kiefer",,52.4060570,13.2154160,,,0,
9220104,,"Kleinmachnow, Am Fuchsbau",,52.4099740,13.2190650,,,0,
9220105,,"Kleinmachnow, OdF-Platz",,52.4131880,13.2219760,,,0,
9220106,,"Kleinmachnow, Ginsterheide",,52.4147530,13.2357030,,,0,
9220107,,"Kleinmachnow, Klausenerstr.",,52.4134130,13.2417940,,,0,
9220108,,"Kleinmachnow, Haeckelstr.",,52.4090290,13.2382470,,,0,
9220109,,"Kleinmachnow, Freibad Kiebitzberge",,52.4031120,13.2376550,,,0,
9220111,,"Kleinmachnow, Heidefeld/Schleusenweg",,52.4048370,13.2055960,,,0,
9220112,,"Kleinmachnow, Märkische Heide",,52.4091620,13.2044640,,,0,
9220113,,"Kleinmachnow, Rudolf-Breitscheid-Str.",,52.4116960,13.2036660,,,0,
9220114,,S Teltow Stadt,,52.3971500,13.2759810,,,0,
9220115,,"Teltow, Stahnsdorfer Str.",,52.3775940,13.2600260,,,0,
9220116,,"Teltow, Ruhlsdorf",,52.3749020,13.2630330,,,0,
9220119,,"Teltow, Asternstr.",,52.3881270,13.2642480,,,0,
9220121,,"Teltow, Striewitzweg",,52.4018040,13.2559700,,,0,
9220126,,"Kleinmachnow, Steinweg",,52.4127410,13.2121900,,,0,
9220128,,"Kleinmachnow, Uhlenhorst",,52.4173280,13.2258240,,,0,
9220129,,"Kleinmachnow, OdF-Platz/Karl-Marx-Str.",,52.4137110,13.2235330,,,0,
9220131,,"Kleinmachnow, Meiereifeld",,52.4057110,13.2349800,,,0,
9220132,,"Kleinmachnow, Hakeburg",,52.4006680,13.2263900,,,0,
9220133,,"Kleinmachnow, Karl-Marx-Str.",,52.4047040,13.2254740,,,0,
9220134,,"Kleinmachnow, Rathausmarkt",,52.4046650,13.2197420,,,0,
9220135,,"Kleinmachnow, Machnower Busch",,52.4166330,13.2466470,,,0,
9220136,,"Kleinmachnow, Heinrich-Hertz-Str.",,52.4037020,13.1853900,,,0,
9220137,,"Kleinmachnow, Eichhörnchenweg",,52.4000540,13.2003960,,,0,
9220138,,"Kleinmachnow, Julius Kühn-Institut",,52.4057100,13.1966410,,,0,
9220139,,"Kleinmachnow, Fahrenheitstr.",,52.4010640,13.1921510,,,0,
9220141,,"Brück, Bahnhof",,52.1868140,12.7584470,,,0,
9220142,,"Baitz, Bahnhof",,52.1643670,12.6845240,,,0,
9220143,,"Bad Belzig, Bahnhof",,52.1363990,12.5950310,,,0,
9220144,,"Nudow, Abzweig nach Ludwigsfelde",,52.3302430,13.1733310,,,0,
9220145,,"Nudow, Zur Mühle",,52.3288500,13.1670300,,,0,
9220146,,"Nudow, Drewitzer Str.",,52.3270280,13.1603670,,,0,
9220147,,"Nudow, Abzweig Fahlhorst",,52.3259240,13.1474010,,,0,
9220148,,"Nudow, Stöckerhaus",,52.3261260,13.1348200,,,0,
9220150,,Philippsthal,,52.3327630,13.1408730,,,0,
9220152,,"Wiesenburg, Bahnhof",,52.0988780,12.4296300,,,0,
9220153,,"Bergholz-Rehbrücke, Verdistr.",,52.3552080,13.1026280,,,0,
9220154,,"Potsdam, Geiselberg",,52.4208670,12.9728380,,,0,
9220155,,"Bergholz-Rehbrücke, Feldstr.",,52.3515390,13.1039020,,,0,
9220156,,"Bergholz-Rehbrücke, Institut für Ernährungsforschung",,52.3469380,13.1057100,,,0,
9220157,,"Bergholz-Rehbrücke, Sportplatz",,52.3414720,13.1087720,,,0,
9220158,,"Bergholz-Rehbrücke, Andersenweg",,52.3371450,13.1111730,,,0,
9220159,,"Bergholz-Rehbrücke, Autobahn",,52.3318130,13.1142520,,,0,
9220160,,"Saarmund, Eisenbahnbrücke",,52.3240480,13.1190580,,,0,
9220161,,"Bergholz-Rehbrücke, Am Ausblick",,52.3498060,13.0998520,,,0,
9220162,,"Bergholz-Rehbrücke, Nudower Grund",,52.3477810,13.0992440,,,0,
9220163,,"Bergholz-Rehbrücke, Schlüterstr.",,52.3412200,13.1011210,,,0,
9220164,,"Treuenbrietzen, Bahnhof",,52.0920260,12.8578210,,,0,
9220165,,"Treuenbrietzen, Bahnhof Süd",,52.0811810,12.8805740,,,0,
9220166,,"Treuenbrietzen, Brücker Str.",,52.1030830,12.8387690,,,0,
9220168,,"Golzow (PM), Belziger Str.",,52.2695160,12.5988650,,,0,
9220171,,"Saarmund, Abzweig zum Bahnhof",,52.3238070,13.1339400,,,0,
9220172,,"Saarmund, Waldkolonie",,52.3107330,13.1214640,,,0,
9220173,,"Saarmund, Am Markt",,52.3186460,13.1276330,,,0,
9220174,,"Bad Belzig, Busbahnhof",,52.1441340,12.5903140,,,0,
9220175,,"Saarmund, Am Torfgraben",,52.3200570,13.1219050,,,0,
9220176,,"Saarmund, Schule",,52.3154210,13.1227560,,,0,
9220177,,"Saarmund, Nuthestr.",,52.3145160,13.1233490,,,0,
9220178,,"Niebel, Abzweig",,52.1358220,12.9105410,,,0,
9220180,,"Fahlhorst, Dorf",,52.3064110,13.1631700,,,0,
9220181,,"Fahlhorst, Baumschule",,52.3140360,13.1545280,,,0,
9220182,,"Götz, Bahnhof",,52.4112030,12.7257150,,,0,
9220183,,"Fohrde, Bahnhof",,52.4839340,12.4631120,,,0,
9220184,,"Pritzerbe, Bahnhof",,52.4995790,12.4586230,,,0,
9220185,,Päwesin,,52.5115960,12.7138030,,,0,
9220186,,"Lehnin, Busbahnhof",,52.3177180,12.7449640,,,0,
9220187,,"Tremsdorf, Fresdorfer Weg",,52.2719940,13.1170870,,,0,
9220188,,"Tremsdorf, Stückener Weg",,52.2767260,13.1156670,,,0,
9220190,,"Tremsdorf, Feuerwehr",,52.2704870,13.1186750,,,0,
9220191,,"Deetz (PM), Kreuzung",,52.4426510,12.7830730,,,0,
9220192,,"Deetz (PM), Dorf",,52.4459390,12.7722470,,,0,
9220193,,"Schmergow, Deetzer Siedlung",,52.4488580,12.8035400,,,0,
9220194,,"Potsdam, Ecksteinweg",,52.4050200,12.9937370,,,0,
9220196,,"Lehnin, BVA",,52.3085430,12.7186520,,,0,
9220197,,"Wust, Brandenburger Str.",,52.4091480,12.6021810,,,0,
9220198,,"Wust, Hauptstr.",,52.4144510,12.6090290,,,0,
9220199,,"Pritzerbe, Dammstr.",,52.4975980,12.4572920,,,0,
9220200,,Gollwitz (bei Jeserig),,52.4190570,12.6437810,,,0,
9220202,,"Jeserig (bei Götz), Abzweig Schenkenberg",,52.4091600,12.7174220,,,0,
9220203,,"Jeserig (bei Götz), Dorf",,52.4109350,12.6971710,,,0,
9220204,,"Götz, Bahnhofstr.",,52.4101640,12.7296210,,,0,
9220205,,"Götz, Kindergarten",,52.4161690,12.7263400,,,0,
9220206,,"Götz, Ortsmitte",,52.4179670,12.7204320,,,0,
9220207,,"Götz, Waldweg",,52.4276730,12.7114600,,,0,
9220208,,"Götz, Götzer Berge",,52.4411850,12.7357520,,,0,
9220209,,"Rietz (bei Brandenburg), Am Rietzer Berg",,52.3837800,12.6190490,,,0,
9220210,,"Teltow, Oskar-Pollner-Str.",,52.3899960,13.2818120,,,0,
9220211,,"Rietz (bei Brandenburg), Dorf",,52.3724800,12.6366430,,,0,
9220212,,"Teltow, Kanada-Allee",,52.3932010,13.2713570,,,0,
9220213,,Prützke,,52.3508460,12.6287000,,,0,
9220214,,Görnsee,,52.3407240,12.6491420,,,0,
9220215,,Grebs (bei Lehnin),,52.3391640,12.6615170,,,0,
9220216,,"Netzen, Dorf",,52.3410530,12.6831580,,,0,
9220217,,"Netzen, Klostertrift",,52.3403050,12.6944000,,,0,
9220218,,"Nahmitz, Dorf",,52.3371400,12.7260560,,,0,
9220219,,"Nahmitz, Friedhof",,52.3391880,12.7203090,,,0,
9220220,,"Lehnin, Weinbergweg",,52.3250120,12.7324720,,,0,
9220221,,"Lehnin, Kaltenhausen",,52.3194660,12.7369420,,,0,
9220222,,"Lehnin, Belziger Str.",,52.3131740,12.7371740,,,0,
9220223,,"Lehnin, Beelitzer Str.",,52.3210670,12.7580580,,,0,
9220224,,"Lehnin, Emstaler Str.",,52.3181690,12.7670860,,,0,
